"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","cook_pvi"
"L000035","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000035.json","Blanche","Lincoln","1960-09-30","F","D",,"SenatorLincoln","300068","29305","/m/01xb1j","","",false,"4",1340,251,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ar/cd:1","AR","1",false,"0501",18.73,72.12,29.33,,"26202",,,,,,
"L000321","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000321.json","John","Linder","1942-09-09","M","R",,"linderje","400242","29341","/m/02557f","","",false,"4",1340,18,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ga/cd:4","GA","4",false,"1304",1.34,96.95,4.31,,"26393",,,,,,
"L000342","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000342.json","William","Lipinski","1937-12-22","M","D",,,"400243","15035",,"","",false,"14",1340,56,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:3","IL","3",false,"1703",4.18,76.93,24.38,"O.",,,,,,,
"L000371","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000371.json","Bob","Livingston","1943-04-30","M","R",,,"406863","14469",,"","",false,"20",1340,44,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:la/cd:1","LA","1",false,"2201",3.28,94.34,6.77,,,,,,,,
"L000554","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000554.json","Frank","LoBiondo","1946-05-12","M","R","RepLoBiondo","USRepFrankLoBiondo","400244","29539","/m/025y0c","","https://lobiondo.house.gov",false,"2",1340,6,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:2","NJ","2",false,"3402",0.45,85.49,15.75,"A.","30867","FrankLoBiondo","21890","N00000851",,,
"L000397","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000397.json","Zoe","Lofgren","1947-12-21","F","D","RepZoeLofgren","RepZoeLofgren","400245","29504","/m/024t94","","https://lofgren.house.gov",false,"2",1340,37,4,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ca/cd:16","CA","16",false,"0616",2.76,90.56,10.65,,"36520","zoelofgren","21899","N00007479","https://lofgren.house.gov/rss.xml",,
"L000431","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000431.json","James","Longley","1951-07-07","M","R",,,"406922","29527",,"","",false,"2",1340,37,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:me/cd:1","ME","1",false,"2301",2.76,89.9,11.37,,,,,,,,
"L000480","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000480.json","Nita","Lowey","1937-07-05","F","D","NitaLowey","nitalowey","400246","15612","/m/03tv8l","","https://lowey.house.gov",false,"8",1340,20,13,"2019-11-18 02:30:18 -0500","ocd-division/country:us/state:ny/cd:18","NY","18",false,"3618",1.49,94.57,6.71,"M.","6110","RepLowey","26982","N00001024","https://lowey.house.gov/rss.xml",,
"L000491","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000491.json","Frank","Lucas","1960-01-06","M","R","RepFrankLucas","RepFrankLucas","400247","29393","/m/033tnk","","https://lucas.house.gov",false,"4",1340,11,0,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ok/cd:6","OK","6",false,"4006",0.82,97.05,4.12,"D.","35692","RepFrankLucas","27032","N00005559","https://lucas.house.gov/rss.xml",,
"L000521","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000521.json","Bill","Luther","1945-06-27","M","D",,,"400529","29533",,"","",false,"2",1340,3,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:6","MN","6",false,"2706",0.22,85.82,15.45,,,,,,,,
"M000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000087.json","Carolyn","Maloney","1946-02-19","F","D","RepMaloney","carolynbmaloney","400251","29379","/m/03txd5","","https://maloney.house.gov",false,"4",1340,48,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ny/cd:14","NY","14",false,"3614",3.58,94.55,6.75,"B.","26162","RepCarolynMaloney","26978","N00000078","https://maloney.house.gov/rss.xml",,
"M000117","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000117.json","Thomas","Manton","1932-11-03","M","D",,,"407141","15223",,"","",false,"12",1340,43,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:7","NY","7",false,"3607",3.21,89.06,12.16,"J.",,,,,,,
"M001138","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001138.json","Donald","Manzullo","1944-03-24","M","R","donmanzullo","repmanzullo","400252","29349",,"","",false,"4",1340,15,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:16","IL","16",false,"1716",1.12,94.3,6.95,,"26482",,,,,,
"M000133","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000133.json","Edward","Markey","1946-07-11","M","D","SenMarkey","RepMarkey","400253","14435","/m/028vr4","","https://www.markey.senate.gov",false,"22",1340,29,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ma/cd:7","MA","7",false,"2507",2.16,93.5,7.7,"J.","260","EdJMarkey","26900","N00000270",,,
"M000206","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000206.json","Matthew","Martinez","1929-02-14","M","D",,,"400595","14879",,"","",false,"16",1340,102,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:31","CA","31",false,"0631",7.61,86.46,14.82,"G.",,,,,,,
"M000207","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000207.json","William","Martini","1947-01-10","M","R",,,"407226","29540",,"","",false,"2",1340,14,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:8","NJ","8",false,"3408",1.04,81.89,19.36,"J.",,,,,,,
"M000212","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000212.json","Frank","Mascara","1930-01-19","M","D",,,"400545","29562",,"","",false,"2",1340,5,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:20","PA","20",false,"4220",0.37,85,16.26,,,,,,,,
"M000249","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000249.json","Robert","Matsui","1941-09-17","M","D",,,"400256","14649",,"","",false,"18",1340,41,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:5","CA","5",false,"0605",3.06,93.52,7.7,"T.",,,,,,,
"M000316","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000316.json","Karen","McCarthy","1947-03-18","F","D",,,"400258","29535",,"","",false,"2",1340,31,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mo/cd:5","MO","5",false,"2905",2.31,89.53,11.76,,,,,,,,
"M000350","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000350.json","Bill","McCollum","1944-07-12","M","R",,,"400596","14842",,"","",false,"16",1340,28,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:8","FL","8",false,"1208",2.09,95.44,5.74,,,,,,,,
"M000388","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000388.json","Jim","McCrery","1949-09-18","M","R",,,"400261","15450",,"","",false,"10",1340,49,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:la/cd:5","LA","5",false,"2205",3.66,96.48,4.72,"O.",,,,,,,
"M000399","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000399.json","Joseph","McDade","1931-09-29","M","R",,,"407400","10607",,"","",false,"34",1340,308,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:10","PA","10",false,"4210",22.99,92.73,8.88,"M.",,,,,,,
"M000404","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000404.json","Jim","McDermott","1936-12-28","M","D","RepJimMcDermott","RepJimMcDermott","400262","15613","/m/0249sh","","http://mcdermott.house.gov",false,"8",1340,39,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wa/cd:7","WA","7",false,"5307",2.91,90.78,10.44,,"5761","CongressmanJimMcDermott",,,,,
"M000466","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000466.json","Paul","McHale","1950-07-26","M","D",,,"407465","29399",,"","",false,"4",1340,0,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:15","PA","15",false,"4215",0,83.65,17.61,,,,,,,,
"M000472","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000472.json","John","McHugh","1948-09-29","M","R",,,"400264","39316",,"","",false,"4",1340,34,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:24","NY","24",false,"3624",2.54,92.95,8.23,"M.",,,,,,,
"M000477","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000477.json","Scott","McInnis","1953-05-09","M","R",,,"400265","29326",,"","",false,"4",1340,51,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:co/cd:3","CO","3",false,"0803",3.81,93.65,7.63,,"26492",,,,,,
"M000481","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000481.json","David","McIntosh","1958-06-08","M","R",,,"400597","29518",,"","",false,"2",1340,52,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:in/cd:2","IN","2",false,"1802",3.88,95.19,6.01,"M.",,,,,,,
"M000508","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000508.json","Howard","McKeon","1938-09-09","M","R","BuckMcKeon","BuckMcKeon","400267","29315",,"","http://mckeon.house.gov",false,"4",1340,12,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:25","CA","25",false,"0625",0.9,97.12,4.13,"P.","26483","BuckMcKeon",,,,,
"M000523","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000523.json","Cynthia","McKinney","1955-03-17","F","D",,,"400513","29344",,"","",false,"4",1340,91,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ga/cd:11","GA","11",false,"1311",6.79,93.03,8.14,,,,,,,,
"M000590","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000590.json","Michael","McNulty","1947-09-16","M","D",,,"400268","15617",,"","",false,"8",1340,73,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:21","NY","21",false,"3621",5.45,78.29,22.96,"R.",,,,,,,
"M000627","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000627.json","Martin","Meehan","1956-12-30","M","D",,,"400269","29358",,"","",false,"4",1340,55,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ma/cd:5","MA","5",false,"2505",4.1,89.93,11.3,"T.",,,,,,,
"M000628","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000628.json","Carrie","Meek","1926-04-29","F","D",,,"400511","29334",,"","",false,"4",1340,88,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:17","FL","17",false,"1217",6.57,90.5,10.85,"P.",,,,,,,
"M000639","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000639.json","Robert","Menendez","1954-01-01","M","D","SenatorMenendez","SenatorMenendezNJ","400272","29373","/m/033d3p","","https://www.menendez.senate.gov",false,"4",1340,44,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:13","NJ","13",false,"3413",3.28,89.26,12.04,,"29608","senatormenendez","26961","N00000699",,,
"M000669","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000669.json","Jack","Metcalf","1927-11-30","M","R",,,"400598","29578",,"","",false,"2",1340,28,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wa/cd:2","WA","2",false,"5302",2.09,91.01,10.25,,,,,,,,
"M000684","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000684.json","Jan","Meyers","1928-07-20","F","R",,,"407669","15225",,"","",false,"12",1340,54,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ks/cd:3","KS","3",false,"2003",4.03,86.54,14.75,,,,,,,,
"M000687","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000687.json","Kweisi","Mfume","1948-10-24","M","D","RepKweisiMfume",,"407672","15432",,"","https://mfume.house.gov",false,"10",915,98,0,"2022-07-13 02:51:01 -0400","ocd-division/country:us/state:md/cd:7","MD","7",false,"2407",10.71,94.38,7.71,,,,,"N00001799",,,
"M000689","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000689.json","John","Mica","1943-01-27","M","R",,"RepJohnMica","400273","29331","/m/02520m","","http://mica.house.gov",false,"4",1340,11,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:7","FL","7",false,"1207",0.82,96.34,4.91,"L.","26395","JohnMica",,,,,
"M000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000714.json","Juanita","Millender-McDonald","1938-09-07","F","D",,,"400275","29586",,"","",false,"2",337,7,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:37","CA","37",false,"0637",2.08,91.28,8.72,,,,,,,,
"M000725","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000725.json","George","Miller","1945-05-17","M","D","AskGeorge","RepGeorgeMiller","400278","14256","/m/013t9y","","http://georgemiller.house.gov",false,"22",1340,71,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:7","CA","7",false,"0607",5.3,91.23,10.02,,"622","repgeorgemiller",,,,,
"M000720","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000720.json","Dan","Miller","1942-05-30","M","R",,,"400510","29333",,"","",false,"4",1340,17,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:13","FL","13",false,"1213",1.27,94.05,7.2,,,,,,,,
"M000794","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000794.json","Norman","Mineta","1931-11-12","M","D",,,"407772","14257",,"","",false,"22",700,8,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:15","CA","15",false,"0615",1.14,92.4,9.61,"Y.",,,,,,,
"M000795","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000795.json","David","Minge","1942-03-19","M","D",,,"400599","29366",,"","",false,"4",1340,16,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:2","MN","2",false,"2702",1.19,78.2,23.07,,,,,,,,
"M000797","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000797.json","Patsy","Mink","1927-12-06","F","D",,,"400554","10757",,"","",false,"20",1340,19,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:hi/cd:2","HI","2",false,"1502",1.42,91.71,9.56,"T.",,,,,,,
"M000834","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000834.json","Joe","Moakley","1927-04-27","M","D",,,"400600","14039",,"","",false,"24",1340,454,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ma/cd:9","MA","9",false,"2509",33.88,94.67,6.51,,,,,,,,
"M000843","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000843.json","Susan","Molinari","1958-03-27","F","R",,,"407817","15642",,"","",false,"8",1340,89,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:13","NY","13",false,"3613",6.64,92.63,8.7,,,,,,,,
"M000844","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000844.json","Alan","Mollohan","1943-05-14","M","D",,,"400281","15043",,"","",false,"14",1340,72,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wv/cd:1","WV","1",false,"5401",5.37,79.24,22.01,"B.","8577",,,,,,
"M000865","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000865.json","Sonny","Montgomery","1920-08-05","M","D",,,"407838","11035",,"","",false,"30",1340,35,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ms/cd:3","MS","3",false,"2803",2.61,54.47,46.74,,,,,,,,
"M000926","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000926.json","Carlos","Moorhead","1922-05-06","M","R",,,"407899","14040",,"","",false,"24",1340,20,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:27","CA","27",false,"0627",1.49,97.96,3.29,"John",,,,,,,
"M000933","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000933.json","James","Moran","1945-05-16","M","D","Jim_Moran","RepJamesPMoran","400283","29149","/m/025bgj","","http://moran.house.gov",false,"6",1340,56,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:va/cd:8","VA","8",false,"5108",4.18,83.25,17.64,"P.","4269","RepJimMoran",,,,,
"M000941","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000941.json","Constance","Morella","1931-02-12","F","R",,,"400524","15433",,"","",false,"10",1340,42,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:md/cd:8","MD","8",false,"2408",3.13,72.57,28.71,"A.",,,,,,,
"M001120","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001120.json","John","Murtha","1932-06-17","M","D",,"JohnMurtha","400286","14072","/m/02_hqc","","",false,"24",1340,54,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:12","PA","12",false,"4212",4.03,74.65,26.57,"P.",,,,,,,
"M001130","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001130.json","John","Myers","1927-02-08","M","R",,,"408092","11036",,"","",false,"30",1340,72,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:in/cd:7","IN","7",false,"1807",5.37,93.05,8.26,"T.",,,,,,,
"M001134","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001134.json","Sue","Myrick","1941-08-01","F","R","SueMyrick","SueMyrickNC09","400288","29549","/m/03g_vm","","",false,"2",1340,20,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nc/cd:9","NC","9",false,"3709",1.49,96.24,5.02,,"1172",,,,,,
"N000002","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000002.json","Jerrold","Nadler","1947-06-13","M","D","RepJerryNadler","congressmannadler","400289","29377","/m/03tk11","","https://nadler.house.gov",false,"6",1340,47,1,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ny/cd:8","NY","8",false,"3608",3.51,92.33,8.97,,"26159","CongressmanNadler","26980","N00000939",,,
"N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","Neal","1949-02-14","M","D","RepRichardNeal","RepRichardENeal","400291","15616","/m/028vm4","","https://neal.house.gov",false,"8",1340,60,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ma/cd:2","MA","2",false,"2502",4.48,90.91,10.16,"E.","6103","reprichardneal","26895","N00000153","https://neal.house.gov/rss.xml",,
"N000051","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000051.json","George","Nethercutt","1944-10-07","M","R",,,"400292","29581",,"","",false,"2",1340,26,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wa/cd:5","WA","5",false,"5305",1.94,96.3,4.96,"R.",,,,,,,
"N000054","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000054.json","Mark","Neumann","1954-02-27","M","R",,,"408142","29583",,"","",false,"2",1340,27,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wi/cd:1","WI","1",false,"5501",2.01,88.43,12.75,"W.","29135",,,,,,
"N000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000081.json","Robert","Ney","1954-07-05","M","R",,,"400293","29552",,"","",false,"2",1340,7,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:18","OH","18",false,"3918",0.52,92.47,8.77,"William",,,,,,,
"N000147","Delegate","Del.","https://api.propublica.org/congress/v1/members/N000147.json","Eleanor","Norton","1937-06-13","F","D","EleanorNorton","EleanorHNorton","400295",,"/m/01s_vp","","https://norton.house.gov",false,"6",0,0,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:dc/cd:79","DC","At-Large",true,"1198",0,0,,"Holmes","882","CongresswomanNorton","775","N00001692","https://norton.house.gov/rss.xml",,
"N000159","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000159.json","Charles","Norwood","1941-07-27","M","R",,,"400296","29513",,"","",false,"2",1340,39,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ga/cd:10","GA","10",false,"1310",2.91,97.22,4.06,"W.",,,,,,,
"N000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000172.json","James","Nussle","1960-06-27","M","R",,,"400298","15828",,"","",false,"6",1340,15,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ia/cd:2","IA","2",false,"1902",1.12,96.25,5,"Allen",,,,,,,
"O000006","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000006.json","James","Oberstar","1934-09-10","M","D","JimOberstar","RepOberstar","400299","14265",,"","",false,"22",1340,38,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:8","MN","8",false,"2708",2.84,89.02,12.27,"L.","457",,,,,,
"O000007","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000007.json","David","Obey","1938-10-03","M","D",,"CongressmanDaveObey","400300","12036",,"","",false,"28",1340,15,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wi/cd:7","WI","7",false,"5507",1.12,89.34,11.93,"R.","1621",,,,,,
"O000085","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000085.json","John","Olver","1936-09-03","M","D",,,"400301","15844",,"","",false,"6",1340,19,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ma/cd:1","MA","1",false,"2501",1.42,94.11,7.17,"W.","18777",,,,,,
"O000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000107.json","Solomon","Ortiz","1938-06-03","M","D",,,"400302","15049","/m/03twkj","","",false,"14",1340,69,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:27","TX","27",false,"4827",5.15,75.85,25.48,"P.","2070",,,,,,
"O000108","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000108.json","William","Orton","1948-09-22","M","D",,,"408364","15829",,"","",false,"6",1340,10,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ut/cd:3","UT","3",false,"4903",0.75,70.38,30.73,,,,,,,,
"O000159","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000159.json","Major","Owens","1936-06-28","M","D",,,"400306","15050",,"","",false,"14",1340,70,5,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:11","NY","11",false,"3611",5.22,90.26,10.9,"R.",,,,,,,
"O000163","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000163.json","Michael","Oxley","1944-02-11","M","R",,,"400307","14875",,"","",false,"16",1340,50,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:4","OH","4",false,"3904",3.73,96.48,4.56,"G.",,,,,,,
"P000005","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000005.json","Ron","Packard","1931-01-19","M","R",,,"400601","15051",,"","",false,"14",1340,25,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:48","CA","48",false,"0648",1.87,96.14,5.12,,,,,,,,
"P000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000034.json","Frank","Pallone","1951-10-30","M","D","FrankPallone","repfrankpallone","400308","15454","/m/0g6t5w","","https://pallone.house.gov",false,"10",1340,3,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:nj/cd:6","NJ","6",false,"3406",0.22,89.76,11.51,,"6107","repfrankpallone","26951","N00000781","https://pallone.house.gov/rss.xml",,
"P000066","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000066.json","Mike","Parker","1949-10-31","M","R",,,"408476","15620",,"","",false,"8",553,8,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ms/cd:4","MS","4",false,"2804",1.45,95.18,5.01,,,,,,,,
"P000066","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000066.json","Mike","Parker","1949-10-31","M","D",,,"408476","15620",,"","",false,"8",787,46,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ms/cd:4","MS","4",false,"2804",5.84,32.61,69.41,,,,,,,,
"P000099","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000099.json","Ed","Pastor","1943-06-28","M","D","PastorForAZ",,"400310","29101","/m/024p6d","","http://www.pastor.house.gov",false,"6",1340,29,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:az/cd:2","AZ","2",false,"0402",2.16,91.27,9.94,,"20628",,,,,,
"P000148","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000148.json","Bill","Paxon","1954-04-29","M","R",,,"408553","15618",,"","",false,"8",1340,47,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:27","NY","27",false,"3627",3.51,98.16,3.04,,,,,,,,
"P000152","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000152.json","Lewis","Payne","1945-07-09","M","D",,,"408556","15451",,"","",false,"10",1340,29,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:va/cd:5","VA","5",false,"5105",2.16,75.38,25.91,"F.",,,,,,"Jr.",
"P000149","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000149.json","Donald","Payne","1934-07-16","M","D","Payne10thNJ","CongressmanPayne","400312","15622","/m/0jwr2v8","","https://payne.house.gov/",false,"8",1340,42,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:10","NJ","10",false,"3410",3.13,90.91,10.31,"M.","6108",,,,"https://payne.house.gov/rss.xml",,
"P000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000197.json","Nancy","Pelosi","1940-03-26","F","D","SpeakerPelosi","nancypelosi","400314","15448","/m/012v1t","","https://pelosi.house.gov",false,"10",1340,68,9,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:ca/cd:8","CA","8",false,"0608",5.07,92.96,8.29,,"6153","NancyPelosi","26732","N00007360","https://pelosi.house.gov/rss.xml",,
"P000258","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000258.json","Collin","Peterson","1944-06-29","M","D",,,"400316","29127","/m/02h2my","","https://collinpeterson.house.gov",false,"6",1340,24,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:7","MN","7",false,"2707",1.79,64.93,36.35,"C.","23978",,"26926","N00004558","https://collinpeterson.house.gov/rss.xml",,
"P000259","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000259.json","Douglas","Peterson","1935-06-26","M","D",,,"408661","15831",,"","",false,"6",1340,224,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:2","FL","2",false,"1202",16.72,82.59,18.83,"Brian",,,,,,,
"P000265","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000265.json","Tom","Petri","1940-05-28","M","R",,"TomPetri","400318","14675","/m/024tmj","","http://petri.house.gov",false,"18",1340,10,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wi/cd:6","WI","6",false,"5506",0.75,86.93,14.32,,"3190","thomaspetri",,,,,
"P000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000326.json","Owen","Pickett","1930-08-31","M","D",,,"400603","15436",,"","",false,"10",1340,21,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:va/cd:2","VA","2",false,"5102",1.57,64.38,36.9,"B.",,,,,,,
"P000419","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000419.json","Richard","Pombo","1961-01-08","M","R",,,"400322","29311",,"","",false,"4",1340,19,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:11","CA","11",false,"0611",1.42,93.74,7.43,"W.",,,,,,,
