"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","last_updated","ocd_id","state","district","at_large","geoid","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","senate_class","state_rank","lis_id"
"N000016","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000016.json","Stephen","Neal","1934-11-07","M","D",,,"408109","14262",,"","",false,"12","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:nc/cd:5","NC","5",false,"3705","Lybrook",,,,,,,,,
"N000032","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000032.json","Bill","Nelson","1942-09-29","M","D","SenBillNelson","senbillnelson","300078","14651","/m/01_pb_","","https://www.billnelson.senate.gov",false,"8","2018-03-07 08:14:09 -0500","ocd-division/country:us/state:fl/cd:11","FL","11",false,"1211",,"1931",,"1606","N00009926",,,,,
"N000095","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000095.json","William","Nichols","1918-10-16","M","D",,,"408180","11037",,"","",false,"20","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:al/cd:3","AL","3",false,"0103","Flynt",,,,,,,,,
"N000106","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000106.json","Howard","Nielson","1924-09-12","M","R",,,"408190","15047",,"","",false,"4","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ut/cd:3","UT","3",false,"4903","Curtis",,,,,,,,,
"N000163","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000163.json","Henry","Nowak","1935-02-21","M","D",,,"408244","14264",,"","",false,"12","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:33","NY","33",false,"3633","James",,,,,,,,,
"O000010","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000010.json","George","O?Brien","1917-06-17","M","R",,,"408261","14041",,"","",false,"14","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:il/cd:4","IL","4",false,"1704","Miller",,,,,,,,,
"O000001","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000001.json","Mary","Oakar","1940-03-05","F","D",,,"408313","14443",,"","",false,"10","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:20","OH","20",false,"3920","Rose",,,,,,,,,
"O000006","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000006.json","James","Oberstar","1934-09-10","M","D","JimOberstar","RepOberstar","400299","14265",,"","",false,"12","2016-05-03 15:22:19 -0400","ocd-division/country:us/state:mn/cd:8","MN","8",false,"2708","L.","457",,,,,,,,
"O000007","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000007.json","David","Obey","1938-10-03","M","D",,"CongressmanDaveObey","400300","12036",,"","",false,"18","2016-05-03 15:22:19 -0400","ocd-division/country:us/state:wi/cd:7","WI","7",false,"5507","R.","1621",,,,,,,,
"O000069","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000069.json","James","Olin","1920-02-28","M","D",,,"408342","15048",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:va/cd:6","VA","6",false,"5106","R.",,,,,,,,,
"O000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000107.json","Solomon","Ortiz","1938-06-03","M","D",,,"400302","15049","/m/03twkj","","",false,"4","2016-06-14 16:32:33 -0400","ocd-division/country:us/state:tx/cd:27","TX","27",false,"4827","P.","2070",,,,,,,,
"O000159","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000159.json","Major","Owens","1936-06-28","M","D",,,"400306","15050",,"","",false,"4","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ny/cd:12","NY","12",false,"3612","R.",,,,,,,,,
"O000163","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000163.json","Michael","Oxley","1944-02-11","M","R",,,"400307","14875",,"","",false,"6","2013-04-12 20:12:02 -0400","ocd-division/country:us/state:oh/cd:4","OH","4",false,"3904","G.",,,,,,,,,
"P000005","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000005.json","Ron","Packard","1931-01-19","M","R",,,"400601","15051",,"","",false,"4","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:ca/cd:43","CA","43",false,"0643",,,,,,,,,,
"P000047","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000047.json","Leon","Panetta","1938-06-28","M","D",,,"408457","14444",,"","",false,"10","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ca/cd:16","CA","16",false,"0616","E.",,,,,,,,,
"P000080","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000080.json","Stanford","Parris","1929-09-09",,"R",,,"408490","14043",,"","",false,"8","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:va/cd:8","VA","8",false,"5108","E.",,,,,,,,,
"P000097","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000097.json","Charles","Pashayan","1941-03-27","M","R",,,"408506","14652",,"","",false,"8","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ca/cd:17","CA","17",false,"0617",,,,,,,,,,
"P000170","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000170.json","Donald","Pease","1931-09-26","M","D",,,"408575","14445",,"","",false,"10","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:oh/cd:13","OH","13",false,"3913","James",,,,,,,,,
"P000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000215.json","Timothy","Penny","1951-11-19","M","D",,,"408618","15052",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mn/cd:1","MN","1",false,"2701","J.",,,,,,,,,
"P000218","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000218.json","Claude","Pepper","1900-09-08","M","D",,,"408621","7333",,"","",false,"24","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:fl/cd:18","FL","18",false,"1218","Denson",,,,,,,,,
"P000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000229.json","Carl","Perkins","1954-08-06","M","D",,,"408632","15228",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ky/cd:7","KY","7",false,"2107","Christopher",,,,,,,,,
"P000265","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000265.json","Tom","Petri","1940-05-28","M","R",,"TomPetri","400318","14675","/m/024tmj","","http://petri.house.gov",false,"8","2016-06-14 16:32:36 -0400","ocd-division/country:us/state:wi/cd:6","WI","6",false,"5506",,"3190","thomaspetri",,,,,,,
"P000328","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000328.json","J.J.","Pickle","1913-10-11","M","D",,,"408725","10614",,"","",false,"24","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:tx/cd:10","TX","10",false,"4810",,,,,,,,,,
"P000444","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000444.json","John","Porter","1935-06-01","M","R",,,"400604","14677",,"","",false,"8","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:il/cd:10","IL","10",false,"1710","Edward",,,,,,,,,
"P000522","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000522.json","Charles","Price","1905-01-01","M","D",,,"408907","7610",,"","",false,"42","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:il/cd:21","IL","21",false,"1721","Melvin",,,,,,,,,
"P000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000574.json","Carl","Pursell","1932-12-19","M","R",,,"408957","14446",,"","",false,"10","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:mi/cd:2","MI","2",false,"2602","Duane",,,,,,,,,
"Q000013","Representative","Rep.","https://api.propublica.org/congress/v1/members/Q000013.json","James","Quillen","1916-01-11","M","R",,,"408976","10616",,"","",false,"24","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:tn/cd:1","TN","1",false,"4701","Henry",,,,,,,,,
"R000011","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000011.json","Nick","Rahall","1949-05-20","M","D",,"NRAHALLWV03","400331","14448","/m/024zc8","","http://rahall.house.gov",false,"10","2017-11-29 06:35:55 -0500","ocd-division/country:us/state:wv/cd:4","WV","4",false,"5404","J.","8272","NickRahall",,,,"II",,,
"R000053","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000053.json","Charles","Rangel","1930-06-11","M","D","CBRangel","RepRangel","400333","13035","/m/024_vw","","http://rangel.house.gov",false,"16","2016-06-14 16:32:48 -0400","ocd-division/country:us/state:ny/cd:16","NY","16",false,"3616","B.","1745","CBRangel",,,,,,,
"R000080","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000080.json","Richard","Ray","1927-02-02","M","D",,,"409060","15053",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ga/cd:3","GA","3",false,"1303","Belmont",,,,,,,,,
"R000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000141.json","Ralph","Regula","1924-12-03","M","R",,,"400334","14045",,"","",false,"14","2013-04-12 20:12:03 -0400","ocd-division/country:us/state:oh/cd:16","OH","16",false,"3916",,,,,,,,,,
"R000146","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000146.json","Harry","Reid","1939-12-02","M","D","SenatorReid","SenatorReid","300082","15054","/m/0204x1","","http://www.reid.senate.gov",false,"4","2016-06-14 16:32:48 -0400","ocd-division/country:us/state:nv/cd:1","NV","1",false,"3201",,"1683","SenatorReid",,,,,,,
"R000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000229.json","Bill","Richardson","1947-11-15","M","D",,,"409205","15055",,"","",false,"4","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nm/cd:3","NM","3",false,"3503",,,,,,,,,,
"R000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000243.json","Thomas","Ridge","1945-08-26","M","R",,,"409219","15056",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:pa/cd:21","PA","21",false,"4221","J.",,,,,,,,,
"R000262","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000262.json","Matthew","Rinaldo","1931-09-01","M","R",,,"409237","14046",,"","",false,"14","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:nj/cd:7","NJ","7",false,"3407","John",,,,,,,,,
"R000277","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000277.json","Donald","Ritter","1940-10-21","M","R",,,"409251","14654",,"","",false,"8","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:pa/cd:15","PA","15",false,"4215","Lawrence",,,,,,,,,
"R000307","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000307.json","Pat","Roberts","1936-04-20","M","R","SenPatRoberts","SenPatRoberts","300083","14852","/m/01_pdv","","https://www.roberts.senate.gov",false,"6","2019-01-06 15:20:48 -0500","ocd-division/country:us/state:ks/cd:1","KS","1",false,"2001",,"16354","SenPatRoberts","26866","N00005285","https://www.roberts.senate.gov/public/index.cfm?a=RSS.Feed",,,,
"R000354","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000354.json","Tommy","Robinson","1942-03-07",,"D",,,"409325","15229",,"","",false,"2","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ar/cd:2","AR","2",false,"0502","Franklin",,,,,,,,,
"R000374","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000374.json","Peter","Rodino","1909-06-07","M","D",,,"409344","8010",,"","",false,"38","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:nj/cd:10","NJ","10",false,"3410","Wallace",,,,,,,,,
"R000383","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000383.json","Robert","Roe","1924-02-28","M","D",,,"409353","12042",,"","",false,"18","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:nj/cd:8","NJ","8",false,"3408","A.",,,,,,,,,
"R000384","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000384.json","Charles","Roemer","1943-10-04","M","D",,,"409354","14853",,"","",false,"6","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:la/cd:4","LA","4",false,"2204","Elson",,,,,,,,,
"R000395","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000395.json","Harold","Rogers","1937-12-31","M","R","RepHalRogers","RepHalRogers","400340","14854","/m/025jnx","","https://halrogers.house.gov",false,"6","2021-03-02 02:35:52 -0500","ocd-division/country:us/state:ky/cd:5","KY","5",false,"2105",,"6739","CongressmanHalRogers","26875","N00003473",,,,,
"R000436","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000436.json","Charles","Rose","1939-08-10","M","D",,,"409400","14048",,"","",false,"14","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nc/cd:7","NC","7",false,"3707","Grandison",,,,,,,,,
"R000458","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000458.json","Daniel","Rostenkowski","1928-01-02","M","D",,,"409422","8080",,"","",false,"28","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:il/cd:8","IL","8",false,"1708","David",,,,,,,,,
"R000459","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000459.json","Toby","Roth","1938-10-10","M","R",,,"409423","14655",,"","",false,"8","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:wi/cd:8","WI","8",false,"5508","A.",,,,,,,,,
"R000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000465.json","Marge","Roukema","1929-09-19","F","R",,,"400533","14855",,"","",false,"6","2013-04-12 20:12:01 -0400","ocd-division/country:us/state:nj/cd:5","NJ","5",false,"3405",,,,,,,,,,
"R000481","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000481.json","James","Rowland","1926-02-03","M","D",,,"409442","15057",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ga/cd:8","GA","8",false,"1308","Roy",,,,,,,,,
"R000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000482.json","John","Rowland","1957-05-24","M","R",,,"409443","15230",,"","",false,"2","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ct/cd:5","CT","5",false,"0905",,,,,,,,,,
"R000485","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000485.json","Edward","Roybal","1916-02-10","M","D",,,"409446","10621",,"","",false,"24","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ca/cd:25","CA","25",false,"0625","Ross",,,,,,,,,
"R000495","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000495.json","Eldon","Rudd","1920-07-15",,"R",,,"409454","14449",,"","",false,"10","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:az/cd:4","AZ","4",false,"0404","Dean",,,,,,,,,
"R000543","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000543.json","Martin","Russo","1944-01-23","M","D",,,"409500","14271",,"","",false,"12","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:il/cd:3","IL","3",false,"1703","Anthony",,,,,,,,,
"S000005","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000005.json","Martin","Sabo","1938-02-28","M","D",,,"400354","14656",,"","",false,"8","2008-08-22 06:16:25 -0400","ocd-division/country:us/state:mn/cd:5","MN","5",false,"2705","Olav",,,,,,,,,
"S000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000081.json","Gus","Savage","1925-10-30",,"D",,,"409593","14856",,"","",false,"6","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:il/cd:2","IL","2",false,"1702",,,,,,,,,,
"S000097","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000097.json","H. James","Saxton","1943-01-22","M","R",,,"400359","15231",,"","",false,"2","2008-08-22 06:18:14 -0400","ocd-division/country:us/state:nj/cd:13","NJ","13",false,"3413",,,,,,,,,,
"S000109","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000109.json","Dan","Schaefer","1936-01-25","M","D",,,"409618","15081",,"","",false,"4","2008-08-22 06:17:42 -0400","ocd-division/country:us/state:il/cd:1","IL","1",false,"1701",,,,,,,,,,
"S000124","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000124.json","James","Scheuer","1920-02-06","M","D",,,"409632","10768",,"","",false,"20","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:8","NY","8",false,"3608","Haas",,,,,,,,,
"S000136","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000136.json","Claudine","Schneider","1947-03-25","F","R",,,"409644","14857",,"","",false,"6","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ri/cd:2","RI","2",false,"4402",,,,,,,,,,
"S000142","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000142.json","Patricia","Schroeder","1940-07-30","F","D",,,"409650","14051",,"","",false,"14","2008-08-22 06:16:46 -0400","ocd-division/country:us/state:co/cd:1","CO","1",false,"0801","Scott",,,,,,,,,
"S000143","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000143.json","Bill","Schuette","1953-10-13",,"R",,,"409651","15232",,"","",false,"2","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:mi/cd:10","MI","10",false,"2610",,,,,,,,,,
"S000146","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000146.json","Richard","Schulze","1929-08-07","M","R",,,"409654","14273",,"","",false,"12","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:pa/cd:5","PA","5",false,"4205","Taylor",,,,,,,,,
"S000148","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000148.json","Charles","Schumer","1950-11-23","M","D","SenSchumer","SenatorSchumer","300087","14858","/m/01w74d","","https://www.schumer.senate.gov",false,"6","2019-01-06 15:20:46 -0500","ocd-division/country:us/state:ny/cd:10","NY","10",false,"3610","E.","5929","senschumer","26976","N00001093",,,,,
"S000230","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000230.json","John","Seiberling","1918-09-08","M","D",,,"409735","13040",,"","",false,"16","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:oh/cd:14","OH","14",false,"3914","Frederick",,,,,,,,,
"S000244","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000244.json","F.","Sensenbrenner","1943-06-14","M","R","JimPressOffice","RepSensenbrenner","400365","14657","/m/024tp2","","https://sensenbrenner.house.gov",false,"8","2018-03-07 08:15:03 -0500","ocd-division/country:us/state:wi/cd:9","WI","9",false,"5509","James","1507","RepSensenbrenner","27142","N00004291",,,,,
"S000294","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000294.json","Philip","Sharp","1942-07-15","M","D",,,"409793","14274",,"","",false,"12","2008-08-22 06:17:51 -0400","ocd-division/country:us/state:in/cd:2","IN","2",false,"1802","Riley",,,,,,,,,
"S000303","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000303.json","E. Clay","Shaw","1939-04-19","M","R",,,"400369","14860",,"","",false,"6","2010-07-07 13:40:34 -0400","ocd-division/country:us/state:fl/cd:15","FL","15",false,"1215",,,,,,,,,,
"S000320","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000320.json","Richard","Shelby","1934-05-06","M","D","SenShelby","SenatorRichardShelby","300089","94659","/m/020yj1","","https://www.shelby.senate.gov",false,"8","2019-01-06 15:20:46 -0500","ocd-division/country:us/state:al/cd:7","AL","7",false,"0107","C.","1859","RichardShelby","53266","N00009920","https://www.shelby.senate.gov/public/?a=rss.feed",,,,
"S000393","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000393.json","Norman","Shumway","1934-07-28",,"R",,,"409887","14660",,"","",false,"8","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ca/cd:14","CA","14",false,"0614","David",,,,,,,,,
"S000394","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000394.json","Bud","Shuster","1932-01-23","M","R",,,"400374","14052",,"","",false,"14","2010-07-07 13:40:35 -0400","ocd-division/country:us/state:pa/cd:9","PA","9",false,"4209",,,,,,,,,,
"S000394","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000394.json","Bud","Shuster","1932-01-23","M","R",,,"400374","14052",,"","",false,"14","2010-07-07 13:40:35 -0400","ocd-division/country:us/state:pa/cd:14","PA","14",false,"4214",,,,,,,,,,
"S000407","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000407.json","Gerald","Sikorski","1948-04-26",,"D",,,"409901","15058",,"","",false,"4","2013-04-12 20:11:56 -0400","ocd-division/country:us/state:mn/cd:6","MN","6",false,"2706","Edward",,,,,,,,,
"S000409","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000409.json","Mark","Siljander","1951-06-11","M","R",,,"409903","14872",,"","",false,"6","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:mi/cd:4","MI","4",false,"2604","Deli",,,,,,,,,
"S000453","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000453.json","Norman","Sisisky","1927-06-09","M","D",,,"400609","15059",,"","",false,"4","2008-08-22 06:16:50 -0400","ocd-division/country:us/state:va/cd:4","VA","4",false,"5104",,,,,,,,,,
"S000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000463.json","Joe","Skeen","1927-06-30","M","R",,,"400534","14861",,"","",false,"6","2008-08-22 06:16:40 -0400","ocd-division/country:us/state:nm/cd:2","NM","2",false,"3502",,,,,,,,,,
"S000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000465.json","Ike","Skelton","1931-12-20","M","D",,,"400377","14451","/m/02tjwd","","",false,"10","2016-06-14 16:33:06 -0400","ocd-division/country:us/state:mo/cd:4","MO","4",false,"2904",,"449",,,,,,,,
"S000477","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000477.json","James","Slattery","1948-08-04","M","D",,,"409966","15060",,"","",false,"4","2008-08-22 06:17:28 -0400","ocd-division/country:us/state:ks/cd:2","KS","2",false,"2002","Charles",,,,,,,,,
"S000479","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000479.json","Daniel","Slaughter","1925-05-20","M","R",,,"409968","15233",,"","",false,"2","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:va/cd:7","VA","7",false,"5107","French",,,,,,,,,
"S000522","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000522.json","Christopher","Smith","1953-03-04","M","R","RepChrisSmith","USRepChrisSmith","400380","14863","/m/033f4d","","https://chrissmith.house.gov",false,"6","2021-03-02 02:35:55 -0500","ocd-division/country:us/state:nj/cd:4","NJ","4",false,"3404","H.","6411","RepChrisSmith","26952","N00009816","https://chrissmith.house.gov/news/rss.aspx",,,,
"S000596","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000596.json","Neal","Smith","1920-03-23","M","D",,,"410076","8672",,"","",false,"28","2008-08-22 06:16:21 -0400","ocd-division/country:us/state:ia/cd:4","IA","4",false,"1904","Edward",,,,,,,,,
"S000527","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000527.json","Dennis","Smith","1938-01-19",,"R",,,"410010","14864",,"","",false,"6","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:or/cd:5","OR","5",false,"4105","Alan",,,,,,,,,
"S000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000586.json","Lawrence","Smith","1941-04-25","M","D",,,"410066","15062",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:fl/cd:16","FL","16",false,"1216","Jack",,,,,,,,,
"S000607","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000607.json","Robert","Smith","1931-06-16","M","R",,,"410084","15061",,"","",false,"4","2008-08-22 06:16:19 -0400","ocd-division/country:us/state:or/cd:2","OR","2",false,"4102","F.",,,,,,,,,
"S000606","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000606.json","Bob","Smith","1941-03-30","M","R",,,"300155","15234",,"","",false,"2","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nh/cd:1","NH","1",false,"3301",,,,,,,,,,
"S000622","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000622.json","Virginia","Smith","1911-06-30","F","R",,,"410097","14276",,"","",false,"12","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ne/cd:3","NE","3",false,"3103","Dodd",,,,,,,,,
"S000663","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000663.json","Olympia","Snowe","1947-02-21","F","R","SenatorSnowe",,"300091","14661","/m/020yg2","","",false,"8","2016-06-14 16:33:07 -0400","ocd-division/country:us/state:me/cd:2","ME","2",false,"2302","J.",,,,,,,,,
"S000669","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000669.json","Marion","Snyder","1928-01-26",,"R",,,"410142","10626",,"","",false,"22","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ky/cd:4","KY","4",false,"2104","Gene",,,,,,,,,
"S000673","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000673.json","Stephen","Solarz","1940-09-12","M","D",,,"410145","14277",,"","",false,"12","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ny/cd:13","NY","13",false,"3613","Joshua",,,,,,,,,
"S000675","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000675.json","Gerald","Solomon","1930-08-14","M","R",,,"410147","14662",,"","",false,"8","2008-08-22 06:18:06 -0400","ocd-division/country:us/state:ny/cd:24","NY","24",false,"3624","B.H.",,,,,,,,,
"S000718","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000718.json","Floyd","Spence","1928-04-09","M","R",,,"400610","13042",,"","",false,"16","2008-08-22 06:16:55 -0400","ocd-division/country:us/state:sc/cd:2","SC","2",false,"4502",,,,,,,,,,
"S000749","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000749.json","John","Spratt","1942-11-01","M","D",,"JohnMSpratt","400386","15063",,"","",false,"4","2017-11-29 06:35:54 -0500","ocd-division/country:us/state:sc/cd:5","SC","5",false,"4505","M.","13719",,,,,"Jr.",,,
"S000762","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000762.json","Fernand","St. Germain","1928-01-09",,"D",,,"410231","10561",,"","",false,"26","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ri/cd:1","RI","1",false,"4401","Joseph",,,,,,,,,
"S000779","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000779.json","Harley","Staggers","1951-02-22",,"D",,,"410245","15064",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:wv/cd:2","WV","2",false,"5402","Orrin",,,,,,,,,
"S000785","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000785.json","Richard","Stallings","1940-10-07","M","D",,,"410251","15235",,"","",false,"2","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:id/cd:2","ID","2",false,"1602","Howard",,,,,,,,,
"S000795","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000795.json","Arlan","Stangeland","1930-02-08",,"R",,,"410261","14466",,"","",false,"10","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:mn/cd:7","MN","7",false,"2707","Ingehart",,,,,,,,,
"S000810","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000810.json","Pete","Stark","1931-11-11","M","D","petestark","repstark","400387","14053","/m/024t66","","",false,"14","2016-06-14 16:33:09 -0400","ocd-division/country:us/state:ca/cd:9","CA","9",false,"0609",,"6747",,,,,,,,
"S000851","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000851.json","Charles","Stenholm","1938-10-26","M","D",,,"400389","14664",,"","",false,"8","2008-08-22 06:16:10 -0400","ocd-division/country:us/state:tx/cd:17","TX","17",false,"4817","W.",,,,,,,,,
"S000948","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000948.json","Louis","Stokes","1925-02-23","M","D",,,"410407","12030",,"","",false,"18","2008-08-22 06:16:23 -0400","ocd-division/country:us/state:oh/cd:21","OH","21",false,"3921",,,,,,,,,,
"S000991","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000991.json","Michael","Strang","1929-06-17","M","R",,,"410449","15236",,"","",false,"2","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:co/cd:3","CO","3",false,"0803","Lathrop",,,,,,,,,
