"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix"
"Q000023","Representative","Rep.","https://api.propublica.org/congress/v1/members/Q000023.json","Mike","Quigley","1958-10-17","M","D","RepMikeQuigley","repmikequigley","412331","9263344","83310","20954","N00030581","/m/0fccwh","H0IL05096","https://quigley.house.gov","https://quigley.house.gov/rss.xml",true,"16","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:il/cd:5","2083 Rayburn House Office Building","202-225-4061","IL","5",false,"1705",0,46.67,3.33,,"RepMikeQuigley",,
"R000600","Delegate","Del.","https://api.propublica.org/congress/v1/members/R000600.json","Amata","Radewagen","1947-12-29","F","R","RepAmata","aumuaamata","412664","5188","128380",,"N00007635","/m/012964p3","","https://radewagen.house.gov","https://radewagen.house.gov/rss.xml",true,"10","2024",,,,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:as/cd:79",,,"AS","At-Large",true,"6098",,,,"Coleman",,,
"R000617","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000617.json","Delia","Ramirez","1983-06-02","F","D",,,"456900",,,,,,"H2IL03162","https://ramirez.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:il/cd:3","1523 Longworth House Office Building","202-225-5701","IL","3",false,"1703",0,43.33,6.67,,,,
"R000606","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000606.json","Jamie","Raskin","1962-12-13","M","D","repraskin","repraskin","412708","12924","65904","21741","N00037036","/m/0c13wm","H6MD08457","https://raskin.house.gov","https://raskin.house.gov/rss.xml",true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:md/cd:8","2242 Rayburn House Office Building","202-225-5341","MD","8",false,"2408",0,46.67,3.33,,,,
"R000610","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000610.json","Guy","Reschenthaler","1983-04-17","M","R","GReschenthaler",,"412813",,"166004",,"N00041871","/g/11bwn3bsvm","H8PA18199","https://reschenthaler.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:pa/cd:14","342 Cannon House Office Building","202-225-2065","PA","14",false,"4214",0,46.67,3.33,,,,
"R000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000575.json","Mike","Rogers","1958-07-16","M","R","RepMikeRogersAL","CongressmanMikeDRogers","400341","1014740","5705","20301","N00024759","/m/024n_s","H2AL03032","https://mikerogers.house.gov",,true,"24","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:al/cd:3","2469 Rayburn House Office Building","202-225-3261","AL","3",false,"0103",0,50,0,"D.","MikeRogersAL03",,
"R000395","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000395.json","Harold","Rogers","1937-12-31","M","R","RepHalRogers","CongressmanHalRogers","400340","6739","26875","14854","N00003473","/m/025jnx","H0KY05015","https://halrogers.house.gov",,true,"44","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ky/cd:5","2406 Rayburn House Office Building","202-225-4601","KY","5",false,"2105",0,46.67,3.33,,"RepHalRogers",,
"R000612","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000612.json","John","Rose","1965-02-23","M","R","RepJohnRose",,"412818",,"180452",,"N00041599","/g/11g8xhg1mz","H8TN06094","https://johnrose.house.gov",,true,"6","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tn/cd:6","2238 Longworth House Office Building","202-225-4231","TN","6",false,"4706",3.23,48.28,0,,,,
"R000103","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000103.json","Matt","Rosendale","1960-07-07","M","R","RepRosendale",,"456830",,"120815",,"N00035517","/m/0j260rd","H4MT00050","https://rosendale.house.gov",,true,"4","2024",31,0,1,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mt/cd:2","1023 Longworth House Office Building","202-225-3211","MT","At-Large",true,"3002",0,46.67,6.67,,,,
"R000305","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000305.json","Deborah","Ross","1963-06-20","F","D","RepDeborahRoss",,"456831",,,,"N00038565","/m/02b3x2","H0NC02125","https://ross.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:nc/cd:2","1221 Longworth House Office Building","202-225-3032","NC","2",false,"3702",0,43.33,6.67,,,,
"R000603","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000603.json","David","Rouzer","1972-02-16","M","R","RepDavidRouzer","RepRouzer","412641","79710","102964","21544","N00033527","/m/0jt1s3l","H2NC07096","https://rouzer.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nc/cd:7","2333 Rayburn House Office Building","202-225-2731","NC","7",false,"3707",0,50,0,,,,
"R000614","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000614.json","Chip","Roy","1972-08-07","M","R","RepChipRoy",,"412826",,"177319",,"N00042268","/g/11fghyq4y1","H8TX21307","https://roy.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:tx/cd:21","103 Cannon House Office Building","202-225-4236","TX","21",false,"4821",0,46.67,3.33,,,,
"R000599","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000599.json","Raul","Ruiz","1972-08-25","M","D","CongressmanRuiz","CongressmanRaulRuizMD","412519","79727","136407","21311","N00033510","/m/02p8pz0","H2CA36439","https://ruiz.house.gov","https://ruiz.house.gov/rss.xml",true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:25","2342 Rayburn House Office Building","202-225-5330","CA","25",false,"0625",0,50,0,,"repraulruiz",,
"R000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000576.json","C.A. Dutch","Ruppersberger","1946-01-31","M","D","Call_Me_Dutch","DutchRupp","400349","49155","36130","20329","N00025482","/m/025k36","H2MD02160","https://ruppersberger.house.gov","https://ruppersberger.house.gov/rss.xml",true,"22","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:md/cd:2","2206 Rayburn House Office Building","202-225-3061","MD","2",false,"2402",0,50,0,,"ruppersberger",,
"R000609","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000609.json","John","Rutherford","1952-09-02","M","R","RepRutherfordFL","RepRutherfordFL","412692","104531","172542","21744","N00039777","/m/03zz77","H6FL04105","https://rutherford.house.gov","https://rutherford.house.gov/rss.xml",true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:fl/cd:5","1711 Longworth House Office Building","202-225-2501","FL","5",false,"1205",0,50,0,,,,
"R000579","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000579.json","Patrick","Ryan","1982-03-28","M","D","RepPatRyanNY",,"456871",,"180314",,"N00041165",,"H8NY19223","https://patryan.house.gov/","",true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ny/cd:18","1030 Longworth House Office Building","202-225-5614","NY","18",false,"3618",0,50,0,,,,
"S001177","Delegate","Del.","https://api.propublica.org/congress/v1/members/S001177.json","Gregorio","Sablan","1955-01-19","M","D","Kilili_Sablan","153423912663","412312","1031366","110903",,"N00030418","/m/04ycmvy","","https://sablan.house.gov","https://sablan.house.gov/rss.xml",true,"16","2024",,,,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:mp/cd:79",,,"MP","At-Large",true,"6998",,,,"Kilili Camacho","CongressmanSablan",,
"S000168","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000168.json","Maria","Salazar","1961-11-01","F","R","RepMariaSalazar",,"456810",,"182300",,"N00042810","/g/1hb_g7r18","H8FL27185","https://salazar.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:fl/cd:27","2162 Rayburn House Office Building","202-225-3931","FL","27",false,"1227",0,50,0,"Elvira",,,
"S001226","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001226.json","Andrea","Salinas","1969-12-06","F","D",,,"456934",,,,,,"H2OR06066","https://salinas.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:or/cd:6","109 Cannon House Office Building","202-225-5643","OR","6",false,"4106",0,50,0,,,,
"S001204","Delegate","Del.","https://api.propublica.org/congress/v1/members/S001204.json","Michael","San Nicolas","1981-01-30","M","D","GuamCongressman",,"412770",,,,"N00042619",,"","https://sannicolas.house.gov",,true,"6","2024",,,,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:gu/cd:79",,,"GU","At-Large",true,"6698",,,,,,,
"S001156","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001156.json","Linda","Sánchez","1969-01-28","F","D","RepLindaSanchez","CongresswomanLindaSanchez","400355","1003554","29674","20310","N00024870","/m/024xc7","H2CA39078","https://lindasanchez.house.gov","https://lindasanchez.house.gov/rss.xml",true,"22","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:38","2428 Rayburn House Office Building","202-225-6676","CA","38",false,"0638",0,43.33,6.67,"T.","LindaTSanchez",,
"S001222","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001222.json","George","Santos","1988-07-22","M","R",,,"456921",,,,,,"H0NY03083","https://santos.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ny/cd:3","1117 Longworth House Office Building","202-225-3335","NY","3",false,"3603",0,50,0,,,,
"S001168","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001168.json","John","Sarbanes","1962-05-22","M","D","RepSarbanes","RepSarbanes","412212","1022884","66575","20724","N00027751","/m/08_r8n","H6MD03292","https://sarbanes.house.gov","https://sarbanes.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:md/cd:3","2370 Rayburn House Office Building","202-225-4016","MD","3",false,"2403",0,46.67,3.33,,"RepJohnSarbanes",,
"S001176","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001176.json","Steve","Scalise","1965-10-06","M","R","SteveScalise","RepSteveScalise","412261","1015311","9026","20759","N00009660","/m/0br34c","H0LA01087","https://scalise.house.gov","https://scalise.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:la/cd:1","2049 Rayburn House Office Building","202-225-3015","LA","1",false,"2201",0,46.67,3.33,,"RepSteveScalise","House Minority Whip",
"S001205","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001205.json","Mary","Scanlon","1959-08-30","F","D","RepMGS",,"412750",,"178890",,"N00042706","/g/11ghrc58bb","H8PA07200","https://scanlon.house.gov","https://medium.com/feed/@repmgs",true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:pa/cd:5","1227 Longworth House Office Building","202-225-2011","PA","5",false,"4205",0,50,0,"Gay",,,
"S001145","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001145.json","Jan","Schakowsky","1944-05-26","F","D","JanSchakowsky","janschakowsky","400360","57874","6387","29911","N00004724","/m/0256nw","H8IL09067","https://schakowsky.house.gov",,true,"26","2024",31,1,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:il/cd:9","2408 Rayburn House Office Building","202-225-2111","IL","9",false,"1709",3.23,41.38,6.9,,"repschakowsky",,
"S001150","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001150.json","Adam","Schiff","1960-06-22","M","D","RepAdamSchiff","RepAdamSchiff","400361","90167","9489","20104","N00009585","/m/024tls","H0CA27085","https://schiff.house.gov",,true,"24","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:30","2309 Rayburn House Office Building","202-225-4176","CA","30",false,"0630",3.23,48.28,0,"B.","adamschiff",,
"S001190","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001190.json","Brad","Schneider","1961-08-20","M","D","repschneider","CongressmanBradSchneider","412534","63948","134948","21326","N00033101","/m/0j63zyv","H2IL10068","https://schneider.house.gov","https://schneider.house.gov/rss.xml",true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:il/cd:10","300 Cannon House Office Building","202-225-4835","IL","10",false,"1710",0,50,0,,"RepBradSchneider",,
"S001221","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001221.json","Hillary","Scholten","1982-02-22","F","D",,,"456906",,,,,,"H0MI03316","https://scholten.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mi/cd:3","1317 Longworth House Office Building","202-225-3831","MI","3",false,"2603",0,50,0,,,,
"S001216","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001216.json","Kim","Schrier","1968-08-23","F","D","RepKimSchrier",,"412835",,"181124",,"N00041606","/g/11gzqmm209","H8WA08189","https://schrier.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:wa/cd:8","1110 Longworth House Office Building","202-225-7761","WA","8",false,"5308",0,50,0,,,,
"S001183","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001183.json","David","Schweikert","1962-03-03","M","R","RepDavid","repdavidschweikert","412399","5205","106387","21105","N00006460","/m/03wbpxj","H4AZ06045","https://schweikert.house.gov","https://schweikert.house.gov/rss.xml",true,"14","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:az/cd:1","460 Cannon House Office Building","202-225-2190","AZ","1",false,"0401",0,50,0,,"RepDavidSchweikert",,
"S000185","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000185.json","Robert","Scott","1947-04-30","M","D","BobbyScott","RepBobbyScott","400364","25888","27117","39307","N00002147","/m/03twgl","H6VA01117","https://bobbyscott.house.gov","https://bobbyscott.house.gov/rss.xml",true,"32","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:va/cd:3","2328 Rayburn House Office Building","202-225-8351","VA","3",false,"5103",0,43.33,6.67,"C.","repbobbyscott",,
"S001157","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001157.json","David","Scott","1945-06-27","M","D","RepDavidScott","113303673339","400363","1003567","7826","20321","N00024871","/m/0255r4","H2GA13012","https://davidscott.house.gov","https://davidscott.house.gov/news/rss.aspx",true,"22","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ga/cd:13","468 Cannon House Office Building","202-225-2939","GA","13",false,"1313",0,46.67,3.33,,"RepDavidScott",,
"S001189","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001189.json","Austin","Scott","1969-12-10","M","R","AustinScottGA08","RepAustinScott","412417","623344","11812","21123","N00032457","/m/076zn3y","H0GA08099","https://austinscott.house.gov","https://austinscott.house.gov/rss.xml",true,"14","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ga/cd:8","2185 Rayburn House Office Building","202-225-6531","GA","8",false,"1308",0,50,0,,"RepAustinScott",,
"S001224","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001224.json","Keith","Self","1953-03-20","M","R",,,"456941",,,,,,"H2TX03290","https://keithself.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:3","1113 Longworth House Office Building","202-225-4201","TX","3",false,"4803",0,50,0,,,,
"S000250","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000250.json","Pete","Sessions","1955-03-22","M","R","PeteSessions","petesessions","400367","36807","288","29759","N00005681","/m/03v39l","H2TX03126","https://sessions.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:17","2204 Rayburn House Office Building","202-225-6105","TX","17",false,"4817",0,50,0,,"PeteSessions",,
"S001185","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001185.json","Terri","Sewell","1965-01-01","F","D","RepTerriSewell","RepSewell","412396","623257","121621","21102","N00030622","/m/05pbszt","H0AL07086","https://sewell.house.gov","https://sewell.house.gov/rss.xml",true,"14","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:al/cd:7","1035 Rayburn House Office Building","202-225-2665","AL","7",false,"0107",0,50,0,,"RepSewell",,
"S000344","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000344.json","Brad","Sherman","1954-10-24","M","D","BradSherman","63158229861","400371","45124","142","29707","N00006897","/m/024tkr","H6CA24113","https://sherman.house.gov","https://sherman.house.gov/rss.xml",true,"28","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:32","2365 Rayburn House Office Building","202-225-5911","CA","32",false,"0632",0,46.67,3.33,,"shermanca27",,
"S001207","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001207.json","Mikie","Sherrill","1972-01-19","F","D","RepSherrill",,"412799",,"179651",,"N00041154","/g/11f3r4x6x5","H8NJ11142","https://sherrill.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nj/cd:11","1427 Longworth House Office Building","202-225-5034","NJ","11",false,"3411",0,50,0,,,,
"S001148","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001148.json","Mike","Simpson","1950-09-08","M","R","CongMikeSimpson","96007744606","400376","57889","2917","29910","N00006263","/m/0255tn","H8ID02064","https://simpson.house.gov","https://simpson.house.gov/news/rss.aspx",true,"26","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:id/cd:2","2084 Rayburn House Office Building","202-225-5531","ID","2",false,"1602",3.23,48.28,0,,"CongMikeSimpson",,
"S001208","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001208.json","Elissa","Slotkin","1976-07-10","F","D","RepSlotkin",,"412784",,"181080",,"N00041357","/g/11dfr3z7r1","H8MI08102","https://slotkin.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mi/cd:7","2245 Rayburn House Office Building","202-225-4872","MI","7",false,"2607",0,50,0,,,,
"S001172","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001172.json","Adrian","Smith","1970-12-19","M","R","RepAdrianSmith",,"412217","1022845","21284","20729","N00027623","/m/0c505n","H6NE03115","https://adriansmith.house.gov","https://adriansmith.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ne/cd:3","502 Cannon House Office Building","202-225-6435","NE","3",false,"3103",0,50,0,,"RepAdrianSmith",,
"S001195","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001195.json","Jason","Smith","1980-06-16","M","R","RepJasonSmith","repjasonsmith","412596","71083","59318","21373","N00035282","/m/0g9yj_2","H4MO08162","https://jasonsmith.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:mo/cd:8","1011 Rayburn House Office Building","202-225-4404","MO","8",false,"2908",0,50,0,,"RepJasonSmith",,
"S000510","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000510.json","Adam","Smith","1965-06-15","M","D","RepAdamSmith","RepAdamSmith","400379","44329","845","29768","N00007833","/m/024zj_","H6WA09025","https://adamsmith.house.gov",,true,"28","2024",31,1,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:wa/cd:9","2264 Rayburn House Office Building","202-225-8901","WA","9",false,"5309",3.23,44.83,3.45,,"CongressmanAdamSmith",,
"S000522","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000522.json","Christopher","Smith","1953-03-04","M","R","RepChrisSmith","RepChrisSmith","400380","6411","26952","14863","N00009816","/m/033f4d","H8NJ04014","https://chrissmith.house.gov","https://chrissmith.house.gov/news/rss.aspx",true,"44","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nj/cd:4","2373 Rayburn House Office Building","202-225-3765","NJ","4",false,"3404",0,50,0,"H.","USRepChrisSmith",,
"S001199","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001199.json","Lloyd","Smucker","1964-01-23","M","R","RepSmucker","RepSmucker","412722","103540","102454","21745","N00038781","/m/05t08cn","H6PA16320","https://smucker.house.gov","https://smucker.house.gov/rss.xml",true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:pa/cd:11","302 Cannon House Office Building","202-225-2411","PA","11",false,"4211",0,46.67,3.33,,,,
"S001225","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001225.json","Eric","Sorensen","1976-03-18","M","D",,,"456902",,,,,,"H2IL17147","https://sorensen.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:il/cd:17","1205 Longworth House Office Building","202-225-5905","IL","17",false,"1717",0,50,0,,,,
"S001200","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001200.json","Darren","Soto","1978-02-25","M","D","RepDarrenSoto","CongressmanDarrenSoto","412695","104534","67618","21746","N00037422","/m/05b_1xw","H6FL09179","https://soto.house.gov","https://soto.house.gov/rss.xml",true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:fl/cd:9","2353 Rayburn House Office Building","202-225-9889","FL","9",false,"1209",0,50,0,,"repdarrensoto",,
"S001209","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001209.json","Abigail","Spanberger","1979-08-07","F","D","RepSpanberger",,"412833",,"179682",,"N00041418","/g/11fgm1ffs7","H8VA07094","https://spanberger.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:va/cd:7","562 Cannon House Office Building","202-225-2815","VA","7",false,"5107",0,50,0,,,,
"S000929","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000929.json","Victoria","Spartz","1978-10-06","F","R","RepSpartz",,"456822",,,,"N00046537","/g/11h23hjb94","H0IN05326","https://spartz.house.gov",,true,"4","2024",31,0,8,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:in/cd:5","1609 Longworth House Office Building","202-225-2276","IN","5",false,"1805",0,50,26.67,,,,
"S001218","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001218.json","Melanie","Stansbury","1979-01-31","F","D","Rep_Stansbury",,"456861",,"180789",,"N00047871",,"H2NM01144","https://stansbury.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:nm/cd:1","1421 Longworth House Office Building","202-225-6316","NM","1",false,"3501",0,43.33,6.67,,,,
"S001211","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001211.json","Greg","Stanton","1970-03-08","M","D","RepGregStanton",,"412753",,"72030",,"N00041750","/m/0hgrxqb","H8AZ09040","https://stanton.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:az/cd:4","207 Cannon House Office Building","202-225-9888","AZ","4",false,"0404",0,50,0,,,,
"S001212","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001212.json","Pete","Stauber","1966-05-10","M","R","RepPeteStauber",,"412792",,"159954",,"N00041511","/g/11gjy6v3nv","H8MN08043","https://stauber.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mn/cd:8","145 Cannon House Office Building","202-225-6211","MN","8",false,"2708",0,46.67,3.33,,,,
"S001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001135.json","Michelle","Steel","1955-06-21","F","R","RepSteel",,"456803",,,,"N00044501","/m/028bz6v","H0CA48198","https://steel.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ca/cd:45","1127 Longworth House Office Building","202-225-2415","CA","45",false,"0645",0,50,0,,,,
"S001196","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001196.json","Elise","Stefanik","1984-07-02","F","R","RepStefanik","RepEliseStefanik","412648","76364","152539","21541","N00035523","/m/0110fjsf","H4NY21079","https://stefanik.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ny/cd:21","2211 Rayburn House Office Building","202-225-4611","NY","21",false,"3621",0,50,0,,,"House Republican Conference Chair",
"S001213","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001213.json","Bryan","Steil","1981-03-30","M","R","RepBryanSteil",,"412836",,"181289",,"N00043379","/g/11fhnfybnd","H8WI01156","https://steil.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:wi/cd:1","1526 Longworth House Office Building","202-225-3031","WI","1",false,"5501",0,46.67,3.33,,,,
"S001214","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001214.json","Greg","Steube","1978-05-19","M","R","RepGregSteube",,"412766",,"117248",,"N00042808","/m/0k3lrh0","H8FL17053","https://steube.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:fl/cd:17","2457 Rayburn House Office Building","202-225-5792","FL","17",false,"1217",0,50,0,,,,
"S001215","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001215.json","Haley","Stevens","1983-06-24","F","D","RepHaleyStevens",,"412786",,"181092",,"N00040915","/g/11gzqmm20k","H8MI11254","https://stevens.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:mi/cd:11","2411 Rayburn House Office Building","202-225-8171","MI","11",false,"2611",0,50,0,,,,
"S001192","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001192.json","Chris","Stewart","1960-07-15","M","R","RepChrisStewart","RepChrisStewart","412581","68466","135930","21367","N00033932","/m/0j273ks","H2UT02324","https://stewart.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ut/cd:2","166 Cannon House Office Building","202-225-9730","UT","2",false,"4902",0,50,0,,"repchrisstewart",,
"S001159","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001159.json","Marilyn","Strickland","1962-09-25","F","D","RepStricklandWA",,"456854",,,,"N00046320","/m/0bhb38l","H0WA10034","https://strickland.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:wa/cd:10","1708 Longworth House Office Building","202-225-9740","WA","10",false,"5310",0,46.67,3.33,,,,
"S001220","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001220.json","Dale","Strong","1970-05-08","M","R",,,"456878",,,,,,"H2AL05102","https://strong.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:al/cd:5","1337 Longworth House Office Building","202-225-4801","AL","5",false,"0105",0,46.67,3.33,,,,
"S001193","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001193.json","Eric","Swalwell","1980-11-16","M","D","RepSwalwell","CongressmanEricSwalwell","412514","79729","129529","21306","N00033508","/m/0ncq55g","H2CA15094","https://swalwell.house.gov","https://swalwell.house.gov/rss.xml",true,"12","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:14","174 Cannon House Office Building","202-225-5065","CA","14",false,"0614",3.23,48.28,0,,"ericswalwell",,
"S001223","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001223.json","Emilia","Sykes","1986-01-04","F","D",,,"456930",,,,,,"H2OH13264","https://sykes.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:oh/cd:13","1217 Longworth House Office Building","202-225-6265","OH","13",false,"3913",0,50,0,,,,
