"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","leadership_role"
"K000362","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000362.json","Steve","King","1949-05-28","M","R","SteveKingIA","stevekingia","400220","20325","/m/025b7g","","https://steveking.house.gov",false,"6",1873,39,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ia/cd:5","IA","5",false,"1905",2.08,92.09,8.47,,"1003590","stevekingia","10853","N00025237","https://steveking.house.gov/rss.xml",,
"K000210","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000210.json","Peter","King","1944-04-05","M","R","RepPeteKing","RepPeterKing","400219","29375","/m/03tk4w","","https://peteking.house.gov",false,"16",1873,57,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:3","NY","3",false,"3603",3.04,89.68,10.89,"T.","26487",,"26968","N00001193","https://peteking.house.gov/rss.xml",,
"K000220","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000220.json","Jack","Kingston","1955-04-24","M","R","JackKingston","jackkingston","400221","29338","/m/02553h","","http://kingston.house.gov",false,"16",1873,73,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:1","GA","1",false,"1301",3.9,90.5,10.07,,"26480","JackKingston",,,,,
"K000360","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000360.json","Mark","Kirk","1959-09-15","M","R","SenatorKirk","SenatorKirk","400222","20115","/m/0256rr","","https://www.kirk.senate.gov",false,"8",1873,62,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:10","IL","10",false,"1710",3.31,82.58,17.99,"Steven","85221","SenatorKirk",,,,,
"K000366","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000366.json","Ron","Klein","1957-07-10","M","D",,"RepRonKlein","412198","20711","/m/08cv1r","","",false,"2",1873,40,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:22","FL","22",false,"1222",2.14,97.73,2.83,,"55563",,,,,,
"K000363","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000363.json","John","Kline","1947-09-06","M","R","RepJohnKline","repjohnkline","400224","20333","/m/02h1yr","","http://kline.house.gov",false,"6",1873,18,9,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mn/cd:2","MN","2",false,"2702",0.96,94.57,5.93,,"1003596","repjohnkline",,,,,
"K000288","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000288.json","Joseph","Knollenberg","1933-11-28","M","R",,,"400225","29365",,"","",false,"16",1873,51,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:9","MI","9",false,"2609",2.72,93.16,7.4,"K.",,,,,,,
"K000336","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000336.json","Dennis","Kucinich","1946-10-08","M","D","RepKucinich","djkucinich","400227","29748","/m/01l4vj","","",false,"12",1873,151,7,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:10","OH","10",false,"3910",8.06,91.27,9.26,"J.","45684",,,,,,
"K000364","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000364.json","John","Kuhl","1943-04-19","M","R",,,"400642","20520",,"","",false,"2",1873,30,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:29","NY","29",false,"3629",1.6,88.72,11.79,"R.",,,,,,,
"L000552","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000552.json","Ray","LaHood","1945-12-06","M","R",,,"400228","29517",,"","",false,"14",1873,307,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:18","IL","18",false,"1718",16.39,85.18,15.41,"H.","26394",,,,,,
"L000564","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000564.json","Doug","Lamborn","1954-05-24","M","R","RepDLamborn","CongressmanLamborn","412191","20704","/m/0fsgdd","","https://lamborn.house.gov",false,"2",1873,18,2,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:co/cd:5","CO","5",false,"0805",0.96,91.96,8.59,,"1022846","CongressmanDougLamborn","2698","N00028133",,,
"L000043","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000043.json","Nicholas","Lampson","1945-02-14","M","D",,,"400229","29761",,"","",false,"2",1873,188,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:22","TX","22",false,"4822",10.04,82.92,17.68,"V.",,,,,,,
"L000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000559.json","Jim","Langevin","1964-04-22","M","D","JimLangevin","jimlangevin","400230","20136","/m/02tvqy","","https://langevin.house.gov",false,"8",1873,33,0,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:ri/cd:2","RI","2",false,"4402",1.76,99.34,1.21,,"86608","CongressmanJimLangevin","55787","N00009724","https://langevin.house.gov/rss.xml",,
"L000090","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000090.json","Tom","Lantos","1928-02-01","M","D",,,"400231","14837",,"","",false,"28",1228,116,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:12","CA","12",false,"0612",9.45,99.63,1.01,,,,,,,,
"L000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000560.json","Rick","Larsen","1965-06-15","M","D","RepRickLarsen","congressmanlarsen","400232","20145","/m/025953","","https://larsen.house.gov",false,"8",1873,28,1,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:wa/cd:2","WA","2",false,"5302",1.49,98.18,2.37,,"86610","RepRickLarsen","56231","N00009759",,,
"L000557","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000557.json","John","Larson","1948-07-22","M","D","RepJohnLarson","RepJohnLarson","400233","29908","/m/024zl9","","https://larson.house.gov",false,"10",1873,106,0,"2021-03-02 02:35:42 -0500","ocd-division/country:us/state:ct/cd:1","CT","1",false,"0901",5.66,99.31,1.15,"B.","36596","RepJohnLarson","17188","N00000575","https://larson.house.gov/rss.xml",,
"L000111","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000111.json","Tom","Latham","1948-07-14","M","R","TomLatham","CongressmanTomLatham","400234","29522","/m/0j23_r6","","http://latham.house.gov",false,"14",1873,16,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ia/cd:4","IA","4",false,"1904",0.85,93.07,7.49,,"36609","tom.latham.733",,,,,
"L000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000553.json","Steven","LaTourette","1954-07-22","M","R","SteveLaTourette",,"400235","29553",,"","",false,"14",1873,46,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:14","OH","14",false,"3914",2.46,85.3,15.27,"C.","36748",,,,,,
"L000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000566.json","Robert","Latta","1956-04-18","M","R","BobLatta","CongressmanBobLatta","412256","20755","/m/02z6_j1","","https://latta.house.gov",false,"2",712,2,0,"2021-03-02 02:35:43 -0500","ocd-division/country:us/state:oh/cd:5","OH","5",false,"3905",0.28,98.42,1.87,"E.","1028071","boblatta","9926","N00012233","https://latta.house.gov/news/rss.aspx",,
"L000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000551.json","Barbara","Lee","1946-07-16","F","D","RepBarbaraLee","RepLee","400237","29778","/m/024sjy","","https://lee.house.gov",false,"12",1873,59,0,"2021-03-02 02:35:43 -0500","ocd-division/country:us/state:ca/cd:9","CA","9",false,"0609",3.15,96.53,4.03,,"54579","RepBarbaraLee","8315","N00008046",,,
"L000263","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000263.json","Sander","Levin","1931-09-06","M","D","RepSandyLevin","mi12yes","400238","15033","/m/02n8p2","","https://levin.house.gov",false,"26",1873,87,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:12","MI","12",false,"2612",4.64,99.32,1.19,"M.","251","RepSandyLevin","26918","N00003950",,,
"L000274","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000274.json","Jerry","Lewis","1934-10-21","M","R","RepJerryLewis",,"400239","14644","/m/0427y","","",false,"30",1873,63,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:41","CA","41",false,"0641",3.36,91.53,8.98,,"1001646",,,,,,
"L000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000287.json","John","Lewis","1940-02-21","M","D","RepJohnLewis","repjohnlewis","400240","15431","/m/02555z","","https://johnlewis.house.gov",false,"22",1873,75,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:5","GA","5",false,"1305",4,97.8,2.77,,"2528","RepJohnLewis","26820","N00002577",,,
"L000293","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000293.json","Ron","Lewis","1946-09-14","M","R",,,"400241","29352",,"","",false,"16",1873,79,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ky/cd:2","KY","2",false,"2102",4.22,95.36,5.21,,,,,,,,
"L000321","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000321.json","John","Linder","1942-09-09","M","R",,"linderje","400242","29341","/m/02557f","","",false,"16",1873,85,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:7","GA","7",false,"1307",4.54,92.02,8.44,,"26393",,,,,,
"L000563","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000563.json","Daniel","Lipinski","1966-07-15","M","D","RepLipinski","lipinski03","400630","20508","/m/0508fv","","https://lipinski.house.gov",false,"4",1873,50,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:3","IL","3",false,"1703",2.67,96.77,3.79,,"1013046","repdanlipinski","33692","N00027239",,,
"L000554","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000554.json","Frank","LoBiondo","1946-05-12","M","R","RepLoBiondo","USRepFrankLoBiondo","400244","29539","/m/025y0c","","https://lobiondo.house.gov",false,"14",1873,10,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:2","NJ","2",false,"3402",0.53,80.97,19.58,"A.","30867","FrankLoBiondo","21890","N00000851",,,
"L000565","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000565.json","Dave","Loebsack","1952-12-23","M","D","DaveLoebsack","congressmanloebsack","412209","20720","/m/0gtmqs","","https://loebsack.house.gov",false,"2",1873,52,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ia/cd:2","IA","2",false,"1902",2.78,98.27,2.29,,"1022883","DaveLoebsack","68964","N00027741","https://loebsack.house.gov/news/rss.aspx",,
"L000397","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000397.json","Zoe","Lofgren","1947-12-21","F","D","RepZoeLofgren","RepZoeLofgren","400245","29504","/m/024t94","","https://lofgren.house.gov",false,"14",1873,46,1,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ca/cd:16","CA","16",false,"0616",2.46,98.78,1.72,,"36520","zoelofgren","21899","N00007479","https://lofgren.house.gov/rss.xml",,
"L000480","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000480.json","Nita","Lowey","1937-07-05","F","D","NitaLowey","nitalowey","400246","15612","/m/03tv8l","","https://lowey.house.gov",false,"20",1873,79,0,"2019-11-18 02:30:18 -0500","ocd-division/country:us/state:ny/cd:18","NY","18",false,"3618",4.22,99.94,0.62,"M.","6110","RepLowey","26982","N00001024","https://lowey.house.gov/rss.xml",,
"L000491","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000491.json","Frank","Lucas","1960-01-06","M","R","RepFrankLucas","RepFrankLucas","400247","29393","/m/033tnk","","https://lucas.house.gov",false,"16",1873,102,0,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ok/cd:3","OK","3",false,"4003",5.45,95.7,4.82,"D.","35692","RepFrankLucas","27032","N00005559","https://lucas.house.gov/rss.xml",,
"L000517","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000517.json","Dan","Lungren","1946-09-22","M","R","dan_lungren","RepLungrenCA03","400617","14647","/m/04dfzd","","",false,"4",1873,46,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:3","CA","3",false,"0603",2.46,93.74,6.82,,,,,,,,
"L000562","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000562.json","Stephen","Lynch","1955-03-31","M","D","RepStephenLynch","RepLynch","400249","20119","/m/028vsz","","https://lynch.house.gov",false,"8",1873,45,0,"2021-03-02 02:35:44 -0500","ocd-division/country:us/state:ma/cd:9","MA","9",false,"2509",2.4,98.11,2.39,"F.","1000222","repstephenlynch","4844","N00013855",,,
"M001155","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001155.json","Connie","Mack","1967-08-12","M","R","RepConnieMack","RepConnieMack","400622","20503","/m/02sbl4","","",false,"4",1873,94,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:14","FL","14",false,"1214",5.02,92.9,7.56,,"1013040",,,,,,
"M001164","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001164.json","Tim","Mahoney","1956-08-15","M","D",,,"412197","20710",,"","",false,"2",1873,41,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:16","FL","16",false,"1216",2.19,93.07,7.49,,,,,,,,
"M000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000087.json","Carolyn","Maloney","1946-02-19","F","D","RepMaloney","carolynbmaloney","400251","29379","/m/03txd5","","https://maloney.house.gov",false,"16",1873,109,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ny/cd:14","NY","14",false,"3614",5.82,99.65,0.92,"B.","26162","RepCarolynMaloney","26978","N00000078","https://maloney.house.gov/rss.xml",,
"M001138","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001138.json","Donald","Manzullo","1944-03-24","M","R","donmanzullo","repmanzullo","400252","29349",,"","",false,"16",1873,33,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:16","IL","16",false,"1716",1.76,93.42,7.03,,"26482",,,,,,
"M001158","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001158.json","Kenny","Marchant","1951-02-23","M","R","RepKenMarchant","RepKennyMarchant","400656","20532","/m/04cvjb","","https://marchant.house.gov",false,"4",1873,170,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:24","TX","24",false,"4824",9.08,92.98,7.56,,"1013059","RepKennyMarchant","5549","N00026710",,,
"M000133","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000133.json","Edward","Markey","1946-07-11","M","D","SenMarkey","RepMarkey","400253","14435","/m/028vr4","","https://www.markey.senate.gov",false,"34",1873,38,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ma/cd:7","MA","7",false,"2507",2.03,98.78,1.71,"J.","260","EdJMarkey","26900","N00000270",,,
"M001146","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001146.json","Jim","Marshall","1948-03-31","M","D",,"RepJimMarshall","400254","20317","/m/050bx0","","",false,"6",1873,129,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:8","GA","8",false,"1308",6.89,86.5,13.96,,"1003563",,,,,,
"M001142","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001142.json","Jim","Matheson","1960-03-21","M","D","RepJimMatheson","RepJimMatheson","400255","20140","/m/02xgqb","","http://matheson.house.gov",false,"8",1873,30,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ut/cd:2","UT","2",false,"4902",1.6,88.59,11.96,,"89172","RepJimMatheson",,,,,
"M001163","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001163.json","Doris","Matsui","1944-09-25","F","D","DorisMatsui","RepDorisMatsui","400663","20538","/m/059hdf","","https://matsui.house.gov",false,"4",1873,14,0,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ca/cd:5","CA","5",false,"0605",0.75,99.29,1.2,,"26602","doris.matsui","28593","N00027459",,,
"M000309","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000309.json","Carolyn","McCarthy","1944-01-05","F","D","RepMcCarthyNY","CarolynMcCarthy","400257","29744","/m/024__d","","http://carolynmccarthy.house.gov",false,"12",1873,46,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:4","NY","4",false,"3604",2.46,99.44,1.11,,"45040",,,,,,
"M001165","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001165.json","Kevin","McCarthy","1965-01-26","M","R","GOPLeader","repkevinmccarthy","412190","20703","/m/074qxm","","https://kevinmccarthy.house.gov",false,"2",1873,22,1,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622",1.17,96.94,3.61,,"85231","CongressmanKevinMcCarthy","28918","N00028152","https://kevinmccarthy.house.gov/rss.xml",,
"M001157","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001157.json","Michael","McCaul","1962-01-14","M","R","RepMcCaul","MichaelTMcCaul","400654","20530","/m/0492cz","","https://mccaul.house.gov",false,"4",1873,44,9,"2021-03-02 02:35:45 -0500","ocd-division/country:us/state:tx/cd:10","TX","10",false,"4810",2.35,94.83,5.67,,"1013056","michaeltmccaul","49210","N00026460","https://mccaul.house.gov/rss.xml",,
"M001143","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001143.json","Betty","McCollum","1954-07-12","F","D","BettyMcCollum04","BMcCollum04","400259","20122","/m/0249hy","","https://mccollum.house.gov",false,"8",1873,33,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:mn/cd:4","MN","4",false,"2704",1.76,99.01,1.43,,"86670","repbettymccollum","3812","N00012942","https://mccollum.house.gov/rss.xml",,
"M001147","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001147.json","Thaddeus","McCotter","1965-08-22","M","R","ThadMcCotter","RepMcCotter","400260","20332","/m/03tkzz","","",false,"6",1873,23,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:11","MI","11",false,"2611",1.23,91.88,8.68,,,,,,,,
"M000388","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000388.json","Jim","McCrery","1949-09-18","M","R",,,"400261","15450",,"","",false,"22",1873,158,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:la/cd:4","LA","4",false,"2204",8.44,94.27,5.97,"O.",,,,,,,
"M000404","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000404.json","Jim","McDermott","1936-12-28","M","D","RepJimMcDermott","RepJimMcDermott","400262","15613","/m/0249sh","","http://mcdermott.house.gov",false,"20",1873,69,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wa/cd:7","WA","7",false,"5307",3.68,96.23,4.28,,"5761","CongressmanJimMcDermott",,,,,
"M000312","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000312.json","Jim","McGovern","1959-11-20","M","D","RepMcGovern","repjimmcgovern","400263","29729","/m/028vn7","","https://mcgovern.house.gov",false,"12",1873,25,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ma/cd:3","MA","3",false,"2503",1.33,98.74,1.81,,"45976","RepJimMcGovern","552","N00000179",,,
"M001156","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001156.json","Patrick","McHenry","1975-10-22","M","R","PatrickMcHenry","CongressmanMcHenry","400644","20522","/m/02b4rz","","https://mchenry.house.gov",false,"4",1873,85,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:nc/cd:10","NC","10",false,"3710",4.54,94.09,6.37,"T.","1007062","CongressmanMcHenry","21031","N00026627","https://mchenry.house.gov/news/rss.aspx",,
"M000472","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000472.json","John","McHugh","1948-09-29","M","R",,,"400264","39316",,"","",false,"16",1873,28,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:23","NY","23",false,"3623",1.49,85.04,15.46,"M.",,,,,,,
"M000485","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000485.json","Mike","McIntyre","1956-08-06","M","D","RepMikeMcIntyre","RepMikeMcIntyre","400266","29746","/m/03g_v8","","http://mcintyre.house.gov",false,"12",1873,9,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nc/cd:7","NC","7",false,"3707",0.48,92.7,7.85,,"45960","mikemcintyre",,,,,
"M000508","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000508.json","Howard","McKeon","1938-09-09","M","R","BuckMcKeon","BuckMcKeon","400267","29315",,"","http://mckeon.house.gov",false,"16",1873,57,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:25","CA","25",false,"0625",3.04,96.04,4.47,"P.","26483","BuckMcKeon",,,,,
"M001159","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001159.json","Cathy","McMorris Rodgers","1969-05-22","F","R","CathyMcMorris","mcmorrisrodgers","400659","20535","/m/03dlf3","","https://mcmorris.house.gov",false,"4",1862,218,1,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:wa/cd:5","WA","5",false,"5305",11.71,96.14,4.17,,"1013063","mcmorrisrodgers","3217","N00026314",,,
"M001166","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001166.json","Jerry","McNerney","1951-06-18","M","D","RepMcNerney","RepJerryMcNerney","412189","20702","/m/07zk65","","https://mcnerney.house.gov",false,"2",1873,23,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ca/cd:11","CA","11",false,"0611",1.23,95.06,5.49,,"1021667","jerrymcnerney","29474","N00026926","https://mcnerney.house.gov/rss.xml",,
"M000590","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000590.json","Michael","McNulty","1947-09-16","M","D",,,"400268","15617",,"","",false,"20",1873,92,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:21","NY","21",false,"3621",4.91,98.8,1.77,"R.",,,,,,,
"M000627","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000627.json","Martin","Meehan","1956-12-30","M","D",,,"400269","29358",,"","",false,"16",606,54,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ma/cd:5","MA","5",false,"2505",8.91,99.25,1.68,"T.",,,,,,,
"M001148","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001148.json","Kendrick","Meek","1966-09-06","M","D","kendrickbmeek","KendrickBMeek","400270","20358",,"","",false,"6",1873,89,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:17","FL","17",false,"1217",4.75,99.15,1.42,"B.",,,,,,,
"M001137","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001137.json","Gregory","Meeks","1953-09-25","M","D","RepGregoryMeeks","gwmeeks","400271","29776","/m/024_3b","","https://meeks.house.gov",false,"12",1873,121,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ny/cd:6","NY","6",false,"3606",6.46,98.49,1.97,"W.","53469","gregorymeeksny05","4360","N00001171","https://meeks.house.gov/rss.xml",,
"M001161","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001161.json","Charlie","Melancon","1947-10-03","M","D",,"RepCharlieMelancon","400635","20513",,"","",false,"4",1873,61,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:la/cd:3","LA","3",false,"2203",3.26,92.89,7.62,,"1011754",,,,,,
"M000689","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000689.json","John","Mica","1943-01-27","M","R",,"RepJohnMica","400273","29331","/m/02520m","","http://mica.house.gov",false,"16",1873,13,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:7","FL","7",false,"1207",0.69,95.02,5.53,"L.","26395","JohnMica",,,,,
"M001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001149.json","Michael","Michaud","1955-01-18","M","D","RepMikeMichaud","repmikemichaud","400274","20328","/m/024xjp","","http://michaud.house.gov",false,"6",1873,20,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:me/cd:2","ME","2",false,"2302",1.07,96.66,3.89,"H.","1003591","RepMikeMichaud",,,,,
"M000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000714.json","Juanita","Millender-McDonald","1938-09-07","F","D",,,"400275","29586",,"","",false,"14",244,75,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:37","CA","37",false,"0637",30.74,100,0,,,,,,,,
"M001150","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001150.json","Candice","Miller","1954-05-07","F","R","CandiceMiller","candicemi10","400276","20331","/m/03tl30","","http://candicemiller.house.gov",false,"6",1873,11,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:10","MI","10",false,"2610",0.59,90.55,10,"S.","1003594","CongresswomanCandiceMiller",,,,,
"M001139","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001139.json","Gary","Miller","1948-10-16","M","R","RepGaryMiller","GaryGMiller","400277","29905","/m/024xfr","","http://garymiller.house.gov",false,"10",1873,157,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:42","CA","42",false,"0642",8.38,94.97,5.51,"G.","57888","RepGaryMiller",,,,,
"M000725","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000725.json","George","Miller","1945-05-17","M","D","AskGeorge","RepGeorgeMiller","400278","14256","/m/013t9y","","http://georgemiller.house.gov",false,"34",1873,149,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:7","CA","7",false,"0607",7.96,98,2.35,,"622","repgeorgemiller",,,,,
"M001154","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001154.json","Brad","Miller","1953-05-19","M","D","RepBradMiller","MillerNC13","400280","20341","/m/0ksm80","","",false,"6",1873,31,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nc/cd:13","NC","13",false,"3713",1.66,98.95,1.49,,,,,,,,
"M001144","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001144.json","Jeff","Miller","1959-06-27","M","R",,"RepJeffMiller","400279","20110","/m/0251vm","","http://jeffmiller.house.gov",false,"8",1873,86,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:1","FL","1",false,"1201",4.59,92.27,7.96,,"91615","RepJeffMiller",,,,,
"M001167","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001167.json","Harry","Mitchell","1940-07-18","M","D","HarryEMitchell","RepHarryMitchell","412187","20700",,"","",false,"2",1873,29,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:az/cd:5","AZ","5",false,"0405",1.55,89.2,11.35,"E.","1021101",,,,,,
"M000844","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000844.json","Alan","Mollohan","1943-05-14","M","D",,,"400281","15043",,"","",false,"26",1873,67,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wv/cd:1","WV","1",false,"5401",3.58,96.74,3.83,"B.","8577",,,,,,
"M001160","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001160.json","Gwen","Moore","1951-04-18","F","D","RepGwenMoore","RepGwenMoore","400661","20537","/m/04cvds","","https://gwenmoore.house.gov",false,"4",1873,56,0,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:wi/cd:4","WI","4",false,"5504",2.99,97.48,3.07,,"42548","GwenSMoore","3457","N00026914",,,
"M001140","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001140.json","Dennis","Moore","1945-11-08","M","D",,"RepDennisMoore","400282","29915","/m/024s71","","",false,"10",1873,13,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ks/cd:3","KS","3",false,"2003",0.69,97.92,2.62,,"57965",,,,,,
